orderID,orderPrice,salesTax,orderDate,orderTime,tips,employeeID,customerID
25034,9.58,0.33,2026-02-11,21:22:25,4,6,190
25035,10.85,0.4,2025-03-10,16:45:40,4,3,90
25036,33.17,1.77,2025-09-11,19:13:36,3,2,93
25037,15.09,0.59,2025-08-13,19:59:46,5,2,161
25038,33.49,1.79,2025-10-16,12:42:10,3,3,138
25039,14.6,0.8,2026-03-09,22:24:15,1,6,21
25040,6.68,0.33,2025-11-04,11:07:29,1,1,95
25041,24.16,1.36,2025-02-01,11:36:37,1,4,175
25042,21.84,0.99,2025-03-09,13:13:17,5,5,34
25043,13.27,0.72,2025-01-26,18:01:02,1,7,150
25044,7.11,0.36,2025-03-04,19:24:33,1,4,53
25045,18.73,0.98,2025-07-13,15:23:26,2,7,206
25046,14.07,0.77,2025-09-27,16:49:52,1,1,139
25047,9.66,0.51,2025-06-06,11:41:03,1,7,105
25048,19.89,0.99,2025-05-26,20:25:48,3,3,201
25049,25.62,1.27,2025-07-16,13:21:13,4,3,43
25050,10.59,0.39,2025-12-11,11:41:24,4,5,43
25051,21.45,1.2,2025-04-14,19:19:10,1,5,118
25052,21.98,1.18,2025-08-27,20:06:32,2,6,219
25053,27.5,1.5,2025-04-06,19:23:39,2,3,83
25054,9.92,0.47,2025-01-13,12:12:52,2,9,136
25055,7.05,0.3,2025-09-16,17:19:34,2,7,198
25056,16.22,0.72,2025-12-15,21:53:02,4,9,112
25057,7.05,0.3,2026-01-29,18:24:33,2,9,133
25058,22.58,1.03,2025-02-22,18:15:28,5,1,176
25059,11.12,0.42,2025-05-17,15:36:58,4,9,29
25060,9.15,0.3,2025-07-21,14:16:35,4,4,228
25061,20.73,0.98,2025-05-28,14:38:56,4,4,31
25062,24.92,1.17,2025-12-08,15:01:19,5,9,57
25063,41.26,2.31,2025-09-08,14:43:45,2,3,73
25064,24.98,1.18,2025-07-12,15:53:20,5,9,202
25065,24.64,1.39,2025-02-16,13:15:53,1,2,89
25066,14.11,0.71,2025-03-11,15:45:42,2,9,64
25067,43.05,2.3,2026-01-29,21:47:54,4,10,235
25068,5.52,0.27,2025-08-18,11:12:47,1,2,35
25069,15.22,0.72,2026-02-27,18:59:40,3,10,150
25070,23.2,1.25,2025-07-18,13:19:58,2,1,75
25071,20.3,0.9,2025-09-18,20:48:24,5,10,119
25072,37.17,2.07,2025-04-05,16:09:12,2,1,196
25073,21.34,1.14,2025-06-27,11:03:56,2,9,233
25074,43.78,2.28,2026-04-04,21:44:08,5,3,79
25075,40.72,2.22,2026-01-31,12:29:09,3,10,224
25076,20.44,1.14,2025-08-16,17:43:32,1,3,228
25077,14.35,0.55,2025-04-07,18:13:18,5,6,111
25078,21.27,1.02,2026-01-06,14:49:02,4,7,244
25079,29.95,1.7,2025-01-17,12:45:20,1,2,78
25080,9.84,0.34,2026-02-28,18:06:49,4,4,230
25081,11.86,0.46,2026-01-25,19:53:30,4,4,46
25082,14.64,0.74,2025-02-09,14:41:39,2,2,14
25083,17.34,0.84,2025-03-04,18:43:43,3,6,139
25084,22.98,1.23,2025-05-23,19:28:34,2,5,19
25085,19.0,1.0,2025-07-02,17:32:44,2,7,241
25086,15.88,0.88,2025-01-09,20:10:40,1,6,18
25087,29.69,1.69,2025-05-25,14:33:39,1,3,84
25088,36.8,2.05,2025-10-30,16:44:37,2,9,24
25089,43.99,2.29,2025-01-21,22:11:39,5,2,122
25090,18.34,0.84,2025-12-23,16:15:34,4,6,229
25091,15.24,0.84,2025-06-02,12:11:37,1,7,61
25092,17.47,0.97,2025-02-27,19:53:03,1,6,81
25093,18.73,0.93,2025-07-12,20:24:02,3,2,239
25094,16.49,0.79,2025-03-04,19:31:31,3,6,114
25095,12.29,0.49,2025-08-19,11:13:49,4,3,104
25096,10.91,0.41,2025-05-06,17:04:48,4,9,149
25097,35.02,1.82,2025-11-15,15:37:38,4,3,133
25098,7.32,0.37,2025-04-04,17:12:57,1,7,8
25099,24.82,1.17,2025-03-31,14:17:32,5,1,226
25100,22.44,1.14,2025-08-15,12:59:22,3,3,193
25101,17.75,0.75,2025-12-19,19:59:52,5,1,182
25102,18.84,0.99,2026-02-12,20:21:27,2,5,82
25103,40.15,2.3,2026-03-17,14:41:39,1,6,98
25104,21.42,0.97,2026-03-27,21:17:54,5,9,114
25105,11.31,0.61,2025-03-18,17:52:20,1,5,230
25106,18.84,0.99,2025-08-04,18:14:25,2,8,161
25107,24.74,1.34,2025-08-16,15:27:17,2,4,20
25108,27.75,1.4,2025-08-22,17:44:34,4,2,66
25109,21.49,1.09,2025-03-15,17:24:03,3,9,67
25110,21.27,1.07,2025-12-04,12:09:28,3,7,239
25111,10.13,0.48,2026-03-26,11:58:10,2,9,104
25112,16.94,0.94,2025-03-17,20:09:18,1,7,32
25113,12.38,0.43,2026-03-05,15:55:09,5,10,39
25114,12.13,0.48,2025-11-19,14:13:06,4,1,99
25115,11.02,0.47,2025-01-25,21:50:24,3,6,151
25116,26.01,1.41,2025-10-04,21:01:22,2,6,79
25117,8.32,0.37,2025-01-16,18:34:10,2,2,156
25118,40.09,2.24,2025-02-03,19:27:40,2,4,123
25119,11.31,0.61,2026-02-17,15:58:00,1,9,39
25120,29.92,1.52,2025-09-10,18:29:52,4,3,115
25121,17.66,0.86,2025-07-21,11:27:50,3,6,201
25122,27.34,1.49,2025-07-18,14:06:52,2,6,236
25123,23.31,1.31,2025-12-04,11:31:06,1,10,147
25124,24.4,1.2,2026-03-09,13:23:10,4,8,174
25125,14.73,0.63,2025-04-10,20:33:20,4,10,199
25126,17.79,0.99,2025-08-13,21:14:18,1,1,117
25127,7.84,0.34,2025-06-05,14:31:15,2,6,197
25128,10.17,0.42,2025-08-22,13:35:56,3,6,97
25129,27.33,1.43,2025-10-11,13:35:34,3,5,183
25130,17.28,0.78,2026-03-03,11:48:35,4,1,206
25131,32.18,1.83,2025-01-31,20:55:02,1,6,56
25132,39.23,2.13,2025-08-09,20:23:59,3,4,8
25133,34.77,1.87,2026-02-16,13:08:27,3,9,122
25134,30.93,1.58,2025-03-07,20:41:32,4,10,61
25135,18.71,0.81,2025-04-02,13:23:46,5,10,23
25136,14.67,0.57,2025-12-29,14:53:24,5,5,39
25137,12.52,0.62,2025-12-12,19:37:33,2,5,140
25138,13.79,0.69,2025-11-15,21:09:05,2,6,116
25139,6.26,0.31,2025-05-20,22:26:40,1,1,101
25140,12.52,0.62,2025-07-13,16:43:45,2,4,124
25141,35.71,1.81,2025-06-17,11:41:26,5,9,208
25142,18.88,0.93,2026-01-19,20:11:57,3,2,160
25143,11.59,0.39,2025-07-17,13:58:54,5,1,109
25144,17.28,0.78,2026-03-16,15:52:35,4,2,140
25145,28.0,1.35,2025-01-05,11:20:43,5,5,214
25146,9.11,0.36,2025-06-26,21:46:06,3,8,74
25147,37.89,1.99,2025-06-13,19:52:52,4,1,93
25148,30.92,1.52,2025-09-29,20:45:57,5,3,61
25149,14.16,0.66,2026-04-03,13:05:52,3,1,133
25150,52.47,2.97,2026-02-14,16:58:17,2,10,119
25151,10.91,0.41,2025-08-20,20:30:29,4,6,4
25152,10.29,0.49,2025-09-06,13:01:05,2,10,57
25153,15.45,0.85,2025-11-07,18:50:49,1,9,85
25154,9.62,0.27,2026-01-16,16:45:40,5,7,110
25155,29.24,1.54,2026-03-23,12:59:18,3,6,126
25156,24.44,1.14,2025-03-08,12:56:38,5,7,229
25157,32.22,1.72,2025-04-01,14:14:45,3,5,196
25158,37.43,2.08,2025-05-02,15:18:02,2,5,53
25159,24.14,1.24,2025-05-16,11:49:56,3,5,52
25160,15.56,0.86,2025-10-05,12:38:55,1,3,249
25161,18.51,0.91,2026-02-09,14:04:27,3,7,70
25162,7.9,0.35,2025-02-06,15:52:22,2,6,245
25163,11.65,0.45,2025-09-21,13:54:39,4,5,171
25164,9.52,0.27,2025-09-15,19:07:04,5,5,238
25165,9.37,0.32,2026-01-22,16:37:12,4,8,228
25166,23.37,1.32,2025-03-13,15:07:12,1,7,32
25167,15.62,0.62,2025-09-06,18:51:51,5,8,119
25168,29.62,1.57,2026-01-19,12:51:25,3,3,223
25169,44.53,2.33,2026-03-25,19:31:29,5,7,141
25170,7.59,0.39,2025-11-07,21:15:04,1,8,246
25171,27.8,1.4,2025-02-22,17:57:56,4,1,98
25172,28.61,1.51,2025-10-30,15:12:10,3,9,123
25173,35.44,1.79,2025-12-06,19:47:01,5,7,137
25174,16.98,0.88,2025-08-10,19:14:06,2,5,169
25175,11.85,0.4,2025-06-28,15:39:43,5,1,113
25176,13.09,0.59,2025-03-21,17:43:27,3,6,74
25177,20.03,0.88,2026-01-31,14:11:17,5,5,76
25178,17.23,0.78,2025-09-02,14:49:01,4,3,121
25179,9.8,0.4,2026-03-14,11:42:23,3,9,71
25180,36.94,1.94,2025-09-29,12:14:21,4,1,30
25181,20.3,0.9,2026-01-05,16:54:17,5,3,217
25182,12.09,0.59,2026-01-11,20:51:06,2,5,121
25183,47.09,2.59,2025-02-04,19:26:30,3,5,70
25184,39.27,2.02,2026-02-03,18:56:42,5,8,151
25185,24.91,1.41,2025-05-30,11:20:56,1,9,80
25186,28.24,1.54,2025-08-08,14:39:52,2,3,140
25187,16.58,0.68,2025-05-13,18:27:23,5,9,30
25188,17.65,0.8,2025-05-28,16:13:40,4,5,121
25189,17.68,0.98,2025-09-06,12:33:51,1,4,150
25190,24.95,1.35,2025-12-08,18:59:35,2,1,238
25191,14.0,0.65,2026-01-08,15:29:00,3,4,186
25192,16.18,0.78,2025-07-22,19:54:33,3,10,18
25193,33.9,1.7,2025-12-15,15:35:50,5,5,41
25194,18.37,1.02,2025-06-23,14:53:41,1,2,71
25195,21.38,1.08,2025-07-16,12:03:17,3,10,67
25196,39.74,2.04,2025-04-15,15:24:23,5,9,173
25197,32.01,1.71,2025-10-22,20:49:32,3,6,211
25198,18.77,0.87,2026-01-03,17:12:22,4,7,181
25199,15.52,0.62,2025-09-24,14:16:56,5,6,180
25200,17.99,0.94,2025-10-15,12:08:46,2,4,151
25201,8.11,0.36,2025-08-13,15:32:10,2,2,177
25202,9.11,0.36,2025-08-23,13:58:51,3,6,138
25203,10.33,0.43,2026-03-01,13:02:32,3,3,184
25204,10.32,0.37,2025-10-09,12:02:02,4,9,132
25205,8.85,0.4,2026-02-10,18:43:08,2,8,189
25206,15.34,0.84,2025-02-03,21:20:44,1,6,83
25207,13.96,0.76,2026-03-13,12:30:57,1,8,140
25208,11.03,0.53,2025-09-07,16:48:34,2,8,78
25209,43.36,2.26,2025-11-03,18:58:07,5,3,22
25210,31.99,1.59,2025-06-07,18:38:49,5,7,11
25211,8.58,0.33,2025-09-11,17:44:56,3,9,33
25212,21.9,1.05,2026-02-07,11:19:01,4,3,168
25213,8.92,0.47,2025-12-27,12:24:47,1,3,196
25214,11.66,0.51,2025-03-19,14:52:24,3,2,188
25215,11.38,0.43,2026-03-08,18:39:34,4,6,14
25216,35.15,1.95,2026-03-20,15:57:30,2,3,106
25217,39.0,2.0,2025-02-02,15:31:11,5,3,45
25218,18.16,1.01,2026-02-24,19:00:05,1,6,188
25219,21.45,1.2,2025-07-07,18:07:14,1,10,129
25220,34.14,1.89,2026-02-04,21:36:33,2,8,4
25221,16.97,0.82,2025-05-02,14:17:11,3,6,208
25222,19.88,0.88,2025-03-04,20:50:48,5,6,176
25223,44.45,2.5,2025-11-02,20:55:23,2,10,213
25224,17.34,0.84,2025-10-08,18:41:49,3,9,220
25225,21.63,0.98,2025-09-13,13:01:15,5,7,36
25226,13.54,0.74,2025-12-10,15:44:15,1,5,74
25227,16.06,0.71,2026-01-02,12:32:19,4,10,14
25228,7.79,0.34,2025-01-20,19:27:20,2,8,200
25229,12.73,0.63,2025-01-16,15:03:06,2,9,210
25230,40.97,2.17,2025-01-02,15:27:02,4,6,143
25231,30.71,1.51,2025-02-13,11:17:29,5,3,136
25232,19.06,1.06,2025-05-09,21:32:09,1,8,94
25233,22.24,1.19,2025-11-02,17:18:31,2,6,25
25234,42.27,2.37,2025-06-01,21:57:01,2,6,33
25235,28.25,1.6,2025-06-15,19:53:31,1,9,101
25236,23.47,1.32,2025-12-06,17:17:10,1,5,198
25237,37.83,1.93,2025-10-27,11:04:15,5,1,225
25238,27.64,1.39,2025-05-01,16:32:32,4,3,143
25239,29.44,1.44,2026-04-07,17:29:59,5,8,37
25240,19.0,1.0,2025-05-10,13:16:34,2,1,207
25241,34.5,1.85,2025-04-01,12:02:42,3,6,80
25242,19.96,1.06,2026-03-11,11:58:40,2,3,229
25243,31.83,1.58,2025-12-19,12:50:08,5,7,82
25244,28.93,1.58,2025-08-07,19:00:23,2,7,20
25245,38.32,2.02,2026-03-01,19:52:46,4,8,122
25246,18.83,0.93,2025-03-11,14:41:06,3,7,136
25247,28.47,1.62,2025-05-30,16:28:40,1,4,186
25248,19.42,1.02,2025-07-25,18:09:52,2,5,11
25249,11.09,0.59,2025-12-04,13:38:46,1,9,236
25250,33.09,1.89,2025-01-21,12:37:34,1,5,216
25251,14.22,0.72,2026-01-11,19:18:01,2,2,39
25252,28.06,1.36,2025-02-23,21:03:42,5,7,95
25253,76.99,4.29,2025-08-30,19:53:50,4,7,137
25254,13.75,0.75,2025-04-17,13:00:09,1,6,143
25255,20.41,0.91,2025-03-14,14:30:50,5,2,36
25256,8.17,0.42,2025-09-03,14:09:47,1,1,236
25257,20.71,1.16,2025-06-21,20:20:51,1,7,22
25258,36.54,2.09,2025-02-09,18:08:47,1,3,214
25259,38.4,2.2,2026-02-20,17:39:57,1,1,197
25260,15.48,0.73,2025-08-10,11:09:50,3,8,102
25261,32.13,1.83,2026-01-24,21:17:14,1,10,89
25262,34.28,1.78,2026-02-22,16:35:32,4,6,173
25263,17.22,0.72,2025-01-31,14:11:29,5,4,153
25264,23.07,1.12,2025-08-19,20:06:00,4,2,226
25265,10.32,0.37,2025-07-19,13:17:34,4,4,244
25266,36.17,2.07,2025-06-14,14:03:12,1,10,20
25267,9.13,0.48,2025-07-01,19:46:36,1,10,120
25268,21.53,1.03,2025-02-01,21:37:25,4,9,88
25269,38.45,2.2,2025-12-14,17:32:51,1,1,140
25270,16.24,0.84,2025-11-08,16:36:55,2,7,111
25271,30.06,1.71,2026-02-10,21:48:37,1,3,3
25272,8.9,0.35,2025-11-18,13:25:19,3,9,120
25273,26.52,1.27,2026-01-08,16:34:16,5,2,163
25274,30.42,1.67,2025-03-18,14:48:37,2,10,129
25275,28.57,1.62,2025-11-21,16:14:28,1,1,24
25276,11.44,0.44,2025-12-14,16:52:24,4,5,232
25277,27.28,1.43,2025-11-12,13:03:35,3,1,173
25278,22.59,1.09,2026-01-26,12:58:40,4,4,49
25279,29.84,1.64,2025-09-15,11:55:20,2,4,202
25280,24.02,1.12,2025-12-14,19:40:22,5,6,147
25281,11.22,0.42,2025-03-13,21:21:17,4,9,120
25282,16.58,0.68,2026-03-10,11:00:22,5,9,245
25283,9.69,0.39,2025-02-06,19:16:10,3,2,225
25284,16.58,0.68,2025-06-04,19:05:03,5,9,220
25285,38.68,1.98,2025-01-15,16:12:01,5,6,142
25286,11.7,0.45,2025-02-26,21:07:20,4,3,70
25287,49.77,2.87,2025-09-02,15:06:33,1,9,238
25288,17.22,0.72,2025-11-19,16:11:58,5,6,132
25289,20.57,0.97,2025-09-20,15:04:35,4,3,131
25290,24.52,1.27,2025-01-29,17:18:15,3,3,190
25291,30.09,1.59,2025-12-01,16:37:30,3,7,100
25292,34.95,2.0,2026-03-16,14:58:22,1,2,149
25293,17.24,0.84,2025-05-23,19:14:42,3,8,129
25294,13.69,0.69,2025-10-06,20:15:59,2,7,166
25295,6.68,0.33,2025-11-05,15:37:06,1,7,52
25296,31.41,1.61,2026-02-05,12:15:20,4,1,232
25297,39.86,2.11,2026-03-11,19:21:52,4,8,87
25298,10.11,0.36,2025-04-15,21:38:46,4,1,164
25299,39.82,2.17,2025-06-03,18:27:26,3,6,168
25300,14.28,0.78,2025-03-19,21:11:31,1,6,212
25301,37.67,1.92,2025-07-25,15:05:57,5,10,151
25302,14.28,0.78,2026-03-23,13:26:06,1,7,209
25303,26.92,1.52,2025-06-15,20:41:20,1,2,242
25304,40.5,2.15,2025-12-30,19:18:29,4,9,226
25305,14.31,0.61,2025-09-17,14:56:40,4,3,143
25306,10.18,0.48,2025-03-10,11:32:52,2,3,42
25307,18.65,0.8,2025-12-20,21:15:42,5,9,82
25308,13.64,0.74,2025-01-12,14:14:46,1,9,40
25309,7.96,0.41,2025-09-21,15:33:13,1,3,127
25310,10.22,0.42,2025-06-16,19:37:54,3,10,211
25311,11.11,0.36,2025-08-03,13:46:39,5,5,112
25312,25.91,1.41,2025-06-29,17:58:58,2,4,34
25313,9.68,0.33,2025-08-20,14:33:59,4,8,29
25314,26.06,1.36,2025-02-15,16:50:03,3,1,241
25315,32.02,1.77,2025-02-09,17:38:40,2,5,140
25316,30.13,1.48,2025-09-20,19:01:51,5,7,209
25317,28.09,1.59,2025-03-16,17:13:21,1,9,239
25318,16.13,0.83,2025-05-22,21:10:18,2,7,130
25319,22.9,1.05,2025-04-19,21:35:58,5,10,160
25320,37.09,1.89,2025-08-03,15:00:52,5,8,250
25321,30.39,1.49,2026-02-08,19:01:35,5,10,51
25322,38.2,1.95,2025-02-05,12:03:21,5,3,6
25323,14.86,0.76,2025-11-23,21:25:30,2,1,11
25324,16.81,0.81,2025-01-19,15:24:05,3,6,137
25325,22.88,1.23,2025-06-02,15:13:44,2,6,171
25326,17.81,0.81,2025-07-26,14:45:28,4,4,82
25327,16.67,0.92,2025-05-06,21:44:30,1,3,250
25328,34.23,1.78,2026-01-22,20:15:45,4,5,154
25329,8.06,0.36,2025-01-08,11:13:08,2,4,177
25330,22.86,1.11,2026-03-08,18:54:36,4,3,6
25331,20.27,1.07,2025-04-28,20:37:37,2,6,116
25332,28.53,1.38,2025-06-29,12:04:05,5,2,186
25333,20.57,0.92,2025-11-30,11:32:17,5,8,152
25334,10.85,0.4,2025-01-07,13:49:01,4,9,80
25335,8.58,0.33,2025-05-26,15:37:35,3,3,81
25336,31.87,1.82,2025-12-26,16:07:24,1,3,151
25337,21.59,1.09,2025-05-18,15:05:40,3,9,37
25338,36.57,1.92,2026-04-03,12:04:32,4,3,4
25339,33.77,1.87,2025-07-27,16:25:50,2,7,150
25340,29.31,1.61,2025-07-27,12:18:13,2,9,37
25341,21.28,1.13,2026-03-25,13:42:33,2,2,214
25342,41.3,2.25,2025-12-18,19:33:58,3,3,173
25343,25.96,1.41,2025-09-15,12:31:08,2,8,4
25344,35.52,1.97,2025-04-06,19:35:57,2,5,154
25345,20.18,1.13,2025-01-14,17:12:03,1,10,92
25346,21.38,1.08,2025-06-18,16:15:05,3,3,152
25347,21.92,1.17,2025-02-19,18:26:44,2,6,58
25348,21.77,1.22,2025-07-07,19:03:30,1,1,148
25349,10.69,0.39,2026-04-03,11:46:18,4,4,142
25350,35.67,1.92,2025-11-03,17:15:57,3,10,62
25351,14.79,0.69,2025-11-18,13:55:32,3,2,137
25352,26.1,1.3,2026-01-25,16:17:31,4,1,139
25353,34.28,1.78,2025-10-29,21:11:34,4,9,212
25354,31.48,1.68,2025-01-13,18:10:03,3,3,239
25355,27.18,1.48,2025-05-30,16:54:02,2,4,209
25356,37.63,1.98,2025-10-12,19:47:24,4,9,126
25357,19.16,1.01,2025-06-15,20:14:43,2,1,22
25358,15.88,0.88,2025-12-09,11:28:22,1,7,236
25359,16.87,0.82,2025-12-30,12:20:20,3,1,13
25360,38.88,2.23,2025-07-28,18:02:45,1,4,247
25361,40.97,2.17,2025-09-01,16:55:14,4,6,142
25362,17.75,0.75,2025-04-29,21:53:24,5,1,30
25363,22.09,1.24,2025-01-01,20:06:55,1,4,12
25364,25.86,1.46,2025-01-25,16:23:47,1,2,53
25365,27.96,1.41,2025-10-05,11:54:55,4,6,158
25366,21.97,1.12,2026-02-07,21:42:14,3,10,187
25367,36.1,1.95,2025-10-21,22:23:05,3,7,13
25368,19.8,1.05,2026-03-12,21:05:01,2,8,152
25369,30.68,1.63,2025-02-18,16:59:24,3,2,37
25370,38.05,2.0,2025-10-30,11:52:25,4,5,246
25371,45.56,2.56,2025-05-11,12:06:23,2,8,249
25372,17.28,0.78,2025-07-02,19:35:41,4,1,29
25373,13.67,0.57,2025-06-12,21:20:53,4,6,78
25374,24.6,1.15,2025-05-06,12:29:05,5,10,49
25375,36.36,1.96,2025-12-19,18:42:00,3,4,144
25376,15.34,0.84,2025-09-09,16:08:59,1,3,82
25377,30.33,1.73,2025-12-13,17:16:36,1,7,159
25378,44.97,2.47,2025-05-02,21:35:47,3,3,119
25379,41.29,2.19,2025-07-29,19:38:55,4,8,41
25380,33.48,1.68,2025-08-26,12:39:26,5,10,102
25381,31.72,1.57,2025-12-30,11:43:09,5,1,122
25382,44.42,2.32,2025-12-07,15:44:51,5,1,99
25383,7.43,0.38,2025-05-26,18:45:02,1,5,159
25384,25.93,1.23,2025-02-17,16:08:02,5,3,104
25385,17.73,0.93,2026-03-01,14:56:17,2,1,97
25386,33.06,1.71,2025-06-01,14:51:47,4,8,33
25387,27.79,1.34,2026-02-02,11:37:01,5,1,230
25388,9.06,0.36,2026-01-20,12:19:27,3,7,210
25389,34.12,1.77,2025-01-06,20:36:49,4,8,49
25390,33.55,1.8,2025-03-26,11:02:31,3,10,129
25391,43.38,2.38,2025-06-25,20:32:55,3,4,95
25392,37.04,1.94,2025-12-08,16:09:21,4,6,129
25393,32.84,1.64,2025-08-25,18:38:47,5,6,28
25394,41.5,2.15,2025-12-13,11:36:39,5,10,157
25395,24.38,1.38,2025-12-28,13:54:13,1,8,25
25396,28.71,1.51,2025-05-02,21:17:15,3,7,172
25397,28.5,1.5,2026-01-21,18:21:41,3,10,237
25398,41.25,2.25,2025-11-10,16:49:29,3,7,122
25399,31.51,1.56,2025-04-17,14:27:16,5,4,2
25400,20.53,1.03,2025-01-30,19:14:19,3,10,78
25401,31.78,1.63,2025-12-16,16:28:04,4,2,161
25402,8.33,0.43,2025-08-07,17:47:00,1,6,46
25403,34.73,1.98,2026-01-19,13:03:49,1,1,250
25404,16.95,0.7,2025-03-03,12:57:11,5,3,45
25405,30.93,1.58,2025-11-23,21:00:55,4,6,74
25406,17.04,0.94,2025-04-26,11:48:52,1,6,241
25407,25.7,1.45,2026-02-15,14:33:03,1,4,97
25408,30.94,1.64,2025-08-22,14:04:18,3,9,78
25409,12.37,0.67,2026-02-01,20:13:09,1,9,156
25410,29.94,1.64,2025-10-28,12:28:16,2,1,137
25411,34.62,1.92,2025-06-14,13:32:20,2,8,191
25412,7.58,0.33,2025-01-14,14:15:17,2,6,158
25413,29.14,1.54,2025-05-22,18:14:30,3,4,1
25414,10.22,0.37,2025-04-05,19:25:02,4,3,84
25415,27.9,1.35,2025-03-24,14:47:52,5,6,120
25416,14.39,0.79,2025-04-06,12:43:06,1,1,86
25417,20.34,1.14,2026-01-10,19:35:29,1,7,179
25418,17.57,0.97,2026-03-10,15:45:05,1,6,204
25419,15.58,0.68,2025-12-29,21:06:30,4,6,117
25420,14.73,0.63,2025-03-08,19:16:11,4,8,77
25421,40.65,2.1,2025-03-31,18:32:22,5,7,40
25422,13.58,0.68,2025-03-09,11:28:49,2,9,235
25423,33.05,1.65,2025-08-19,19:26:37,5,4,34
25424,25.1,1.3,2025-08-14,15:31:17,3,1,141
25425,37.28,2.13,2026-03-04,12:47:48,1,5,19
25426,17.77,0.87,2025-07-15,16:52:09,3,6,125
25427,35.35,1.9,2026-01-26,17:32:23,3,10,8
25428,43.5,2.5,2025-08-20,11:32:59,1,10,21
25429,33.81,1.81,2025-07-08,13:05:16,3,2,76
25430,14.96,0.76,2025-09-23,22:17:18,2,3,2
25431,15.8,0.75,2025-09-17,21:54:04,3,8,44
25432,19.84,0.99,2026-02-28,13:21:03,3,9,114
25433,26.65,1.45,2025-08-14,19:32:59,2,4,145
25434,31.75,1.75,2025-04-17,21:52:42,2,7,140
25435,23.58,1.33,2025-02-19,21:13:45,1,1,210
25436,7.11,0.36,2025-12-02,15:39:23,1,6,139
25437,31.97,1.82,2026-03-31,15:32:59,1,3,38
25438,40.56,2.21,2025-10-08,21:55:26,3,9,58
25439,36.12,2.07,2025-10-22,20:37:32,1,8,224
25440,18.14,0.89,2026-03-05,12:07:44,3,5,12
25441,8.97,0.47,2025-01-24,11:04:38,1,6,153
25442,21.9,1.05,2025-03-11,22:11:17,4,5,105
25443,17.71,0.81,2025-07-17,13:02:06,4,1,116
25444,36.77,1.87,2026-02-11,21:37:58,5,8,77
25445,28.39,1.49,2025-04-13,11:51:19,3,8,233
25446,36.8,2.05,2025-05-15,18:02:58,2,7,160
25447,12.73,0.63,2025-07-23,12:58:40,2,2,106
25448,35.42,1.97,2026-03-30,14:32:48,2,2,94
25449,17.34,0.84,2025-04-06,14:48:26,3,6,80
25450,20.9,1.05,2025-04-05,18:52:09,3,3,23
25451,34.46,1.91,2025-07-07,18:10:44,2,6,85
25452,15.16,0.66,2025-10-26,11:49:04,4,1,74
25453,34.55,1.8,2025-07-19,18:42:48,4,1,165
25454,32.17,1.77,2025-08-26,15:18:15,2,8,210
25455,26.68,1.33,2026-01-16,17:10:03,4,8,166
25456,27.28,1.43,2025-10-06,17:03:31,3,1,39
25457,20.44,1.14,2025-02-19,13:24:52,1,7,139
25458,15.16,0.66,2026-03-29,12:06:24,4,9,229
25459,8.79,0.34,2025-05-24,15:17:17,3,10,195
25460,22.14,1.24,2025-03-26,13:59:00,1,3,102
25461,25.0,1.35,2025-05-16,17:20:14,2,2,224
25462,31.74,1.69,2025-03-06,16:54:59,3,3,171
25463,10.65,0.45,2025-07-28,21:50:21,3,3,48
25464,19.41,0.91,2025-11-24,11:10:34,4,7,17
25465,7.32,0.37,2026-02-24,14:47:56,1,1,22
25466,30.75,1.75,2025-11-27,16:54:04,1,2,107
25467,22.35,1.2,2025-06-15,16:37:51,2,8,55
25468,35.2,1.95,2025-12-28,21:54:12,2,9,160
25469,25.94,1.29,2026-03-05,11:47:19,4,5,111
25470,30.61,1.51,2025-02-24,13:18:22,5,4,143
25471,15.24,0.84,2025-03-02,18:06:26,1,5,159
25472,21.39,1.14,2026-02-15,19:20:04,2,6,57
25473,26.67,1.27,2026-01-19,16:03:39,5,3,45
25474,13.79,0.69,2025-08-22,17:22:37,2,8,70
25475,19.57,0.97,2025-10-03,13:54:49,3,2,113
25476,30.84,1.64,2025-06-06,11:41:16,3,3,170
25477,22.57,1.27,2025-12-15,12:12:27,1,5,82
25478,21.07,1.12,2025-05-25,11:49:26,2,4,166
25479,22.0,1.0,2025-08-16,18:47:57,5,1,29
25480,39.69,2.04,2025-03-21,17:34:22,5,7,174
25481,22.86,1.11,2025-01-11,15:33:18,4,1,191
25482,24.92,1.17,2025-05-24,12:56:35,5,5,75
25483,40.54,2.09,2025-11-17,19:54:42,5,9,152
25484,34.28,1.78,2026-01-09,18:31:32,4,5,113
25485,37.42,2.02,2026-04-01,13:49:20,3,1,85
25486,11.45,0.5,2025-05-01,17:10:36,3,6,152
25487,22.01,1.06,2025-12-14,17:56:26,4,1,44
25488,15.45,0.85,2026-02-09,21:48:44,1,2,93
25489,19.5,0.85,2025-04-09,14:27:04,5,1,158
25490,15.73,0.63,2026-03-20,11:55:29,5,4,171
25491,37.55,2.15,2025-11-03,12:22:10,1,8,110
25492,16.78,0.93,2025-05-31,13:14:08,1,8,78
25493,15.98,0.88,2025-12-11,18:24:27,1,1,199
25494,48.2,2.6,2026-02-10,21:18:02,4,10,41
25495,16.45,0.85,2025-01-01,12:23:36,2,1,226
25496,41.78,2.28,2025-09-05,20:07:51,3,7,199
25497,31.48,1.68,2025-03-26,20:05:20,3,8,152
25498,36.95,2.0,2025-01-31,15:09:10,3,7,66
